alert_id,week,run_step,account_id,risk_level,risk_score,evidence_strength,families_fired,alert_weeks_to_date,risk_category,primary_signal,supporting_signals,fired_signals,evidence,transaction_value,transaction_count,status,period
ALT-W06-09987,6,42,9987,HIGH,99.849,Moderate,4,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 16 (contribution +4.31) [VEL-01 fired] | circular-flow participation = 1 (contribution +0.35) [AML-03 fired] | distinct receivers (28d) = 18 (contribution +0.06) [NET-02 fired] | velocity vs own history = 1.635 (contribution +0.05),3743.21,16.0,New,dev
ALT-W06-09998,6,42,9998,HIGH,99.815,Moderate,4,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-02 Fan-out distributor","VEL-01, BEH-02, AML-03, NET-02",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | circular-flow participation = 1 (contribution +0.35) [AML-03 fired] | distinct receivers (28d) = 36 (contribution +0.08) [NET-02 fired],5038.38,15.0,New,dev
ALT-W06-09988,6,42,9988,HIGH,99.789,Moderate,4,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | velocity vs own history = 1.882 (contribution +0.09) | distinct receivers (28d) = 17 (contribution +0.06) [NET-02 fired],5052.02,15.0,New,dev
ALT-W06-09993,6,42,9993,HIGH,99.774,Moderate,4,2,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | distinct receivers (28d) = 18 (contribution +0.06) [NET-02 fired] | velocity vs own history = 1.455 (contribution +0.01),3485.0599999999995,15.0,New,dev
ALT-W06-09995,6,42,9995,HIGH,99.763,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 13 (contribution +3.88) [VEL-01 fired] | velocity vs own history = 2.947 (contribution +0.26) | distinct receivers (28d) = 18 (contribution +0.06) [NET-02 fired],4495.21,13.0,New,dev
ALT-W06-09990,6,42,9990,MEDIUM,99.661,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 12 (contribution +3.71) [VEL-01 fired] | distinct receivers (28d) = 18 (contribution +0.06) [NET-02 fired],3205.7,12.0,New,dev
ALT-W06-19969,6,42,19969,MEDIUM,99.658,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | velocity vs own history = 2.609 (contribution +0.21),2838.62,11.0,New,dev
ALT-W06-19984,6,42,19984,MEDIUM,99.634,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | velocity vs own history = 2.087 (contribution +0.13),2900.96,11.0,New,dev
ALT-W06-13423,6,42,13423,MEDIUM,99.632,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,AML-01 Rapid pass-through,"VEL-01, AML-01",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 9 (contribution +0.75),122.16,8.0,New,dev
ALT-W06-09996,6,42,9996,MEDIUM,99.592,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 10 (contribution +3.34) [VEL-01 fired] | velocity vs own history = 1.737 (contribution +0.07) | distinct receivers (28d) = 18 (contribution +0.06) [NET-02 fired],3321.94,10.0,New,dev
ALT-W06-09994,6,42,9994,MEDIUM,99.589,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 10 (contribution +3.34) [VEL-01 fired] | distinct receivers (28d) = 18 (contribution +0.06) [NET-02 fired] | velocity vs own history = 1.692 (contribution +0.06),3321.6400000000003,10.0,New,dev
ALT-W06-09955,6,42,9955,MEDIUM,99.576,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | velocity vs own history = 3.125 (contribution +0.28) | distinct receivers (28d) = 2 (contribution +0.01),2634.3,9.0,New,dev
ALT-W06-09937,6,42,9937,MEDIUM,99.556,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | velocity vs own history = 2.667 (contribution +0.22) | distinct receivers (28d) = 5 (contribution +0.03),2323.02,9.0,New,dev
ALT-W06-19939,6,42,19939,MEDIUM,99.521,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 4.5 (contribution +0.43) [BEH-01 fired],1992.51,8.0,New,dev
ALT-W06-09731,6,42,9731,MEDIUM,99.509,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 3.857 (contribution +0.37) [BEH-01 fired] | distinct receivers (28d) = 3 (contribution +0.01),2526.79,8.0,New,dev
ALT-W06-19827,6,42,19827,MEDIUM,99.493,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 3.857 (contribution +0.37) [BEH-01 fired],1004.2800000000001,8.0,New,dev
ALT-W06-09997,6,42,9997,MEDIUM,99.454,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | distinct receivers (28d) = 18 (contribution +0.06) [NET-02 fired],2274.4900000000002,9.0,New,dev
ALT-W06-19985,6,42,19985,MEDIUM,99.441,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | velocity vs own history = 1.667 (contribution +0.05),3015.2400000000002,9.0,New,dev
ALT-W06-09905,6,42,9905,LOW,99.398,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 2.4 (contribution +0.18) | distinct receivers (28d) = 2 (contribution +0.01),2997.93,8.0,New,dev
ALT-W06-19968,6,42,19968,LOW,99.37,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired],2499.03,9.0,New,dev
ALT-W06-09969,6,42,9969,LOW,99.35,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 1.957 (contribution +0.11) | distinct receivers (28d) = 3 (contribution +0.01),1997.8899999999999,8.0,New,dev
ALT-W06-19923,6,42,19923,LOW,99.319,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 4 (contribution +0.38) [BEH-01 fired],2396.73,7.0,New,dev
ALT-W06-19988,6,42,19988,LOW,99.298,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 1.957 (contribution +0.11),2180.16,8.0,New,dev
ALT-W06-06264,6,42,6264,LOW,99.293,Limited,1,1,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 7 (contribution +0.63) | distinct receivers (28d) = 2 (contribution +0.01),324.68,6.0,New,dev
ALT-W06-09688,6,42,9688,LOW,99.275,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,NET-02 Fan-out distributor,"VEL-01, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.2 (contribution +0.29) | distinct receivers (28d) = 7 (contribution +0.03) [NET-02 fired],1313.4,7.0,New,dev
ALT-W06-09540,6,42,9540,LOW,99.271,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.2 (contribution +0.29) | distinct receivers (28d) = 6 (contribution +0.03),1072.52,7.0,New,dev
ALT-W06-09702,6,42,9702,LOW,99.268,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.2 (contribution +0.29) | distinct receivers (28d) = 5 (contribution +0.03),1844.62,7.0,New,dev
ALT-W06-19992,6,42,19992,LOW,99.25,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.556 (contribution +0.33) [BEH-01 fired],2234.51,7.0,New,dev
ALT-W06-09980,6,42,9980,LOW,99.237,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | distinct receivers (28d) = 18 (contribution +0.06) [NET-02 fired],2410.03,8.0,New,dev
ALT-W06-19972,6,42,19972,LOW,99.234,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 1.667 (contribution +0.05),2071.5,8.0,New,dev
ALT-W06-19990,6,42,19990,LOW,99.214,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.2 (contribution +0.29),1690.15,7.0,New,dev
ALT-W06-19986,6,42,19986,LOW,99.181,Limited,4,1,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired],2687.58,8.0,New,dev
ALT-W06-19975,6,42,19975,LOW,99.145,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired],2262.9700000000003,8.0,New,dev
ALT-W06-19956,6,42,19956,LOW,99.123,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.462 (contribution +0.19),1808.3500000000001,7.0,New,dev
ALT-W06-05700,6,42,5700,LOW,99.081,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.2 (contribution +0.40) [BEH-01 fired] | distinct receivers (28d) = 4 (contribution +0.02),660.0799999999999,6.0,New,dev
ALT-W06-19980,6,42,19980,LOW,99.077,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.667 (contribution +0.45) [BEH-01 fired],1906.59,6.0,New,dev
ALT-W06-19979,6,42,19979,LOW,99.063,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.182 (contribution +0.14),2020.92,7.0,New,dev
ALT-W06-09968,6,42,9968,LOW,99.037,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 1.882 (contribution +0.09) | distinct receivers (28d) = 2 (contribution +0.01),1407.86,7.0,New,dev
ALT-W06-09982,6,42,9982,LOW,99.035,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | distinct receivers (28d) = 18 (contribution +0.06) [NET-02 fired] | velocity vs own history = 1.6 (contribution +0.04),2682.54,7.0,New,dev
ALT-W06-04418,6,42,4418,LOW,99.005,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 3.889 (contribution +0.37) [BEH-01 fired],788.59,6.0,New,dev
ALT-W07-09992,7,49,9992,CRITICAL,99.995,Strong,4,3,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst, AML-01 Rapid pass-through, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-01, BEH-02, AML-01, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 23 (contribution +5.08) [VEL-01 fired] | circular-flow participation = 4 (contribution +0.81) [AML-03 fired] | velocity vs own history = 3.333 (contribution +0.31) [BEH-01 fired] | distinct receivers (28d) = 25 (contribution +0.07) [NET-02 fired],4949.34,23.0,New,dev
ALT-W07-09986,7,49,9986,CRITICAL,99.987,Strong,4,3,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 23 (contribution +5.08) [VEL-01 fired] | circular-flow participation = 4 (contribution +0.81) [AML-03 fired] | distinct receivers (28d) = 25 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.519 (contribution +0.02),5786.740000000001,23.0,New,dev
ALT-W07-09985,7,49,9985,CRITICAL,99.983,Strong,4,3,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 21 (contribution +4.88) [VEL-01 fired] | circular-flow participation = 5 (contribution +0.90) [AML-03 fired] | velocity vs own history = 1.859 (contribution +0.09) | distinct receivers (28d) = 25 (contribution +0.07) [NET-02 fired],6945.07,21.0,New,dev
ALT-W07-09987,7,49,9987,CRITICAL,99.982,Strong,5,3,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 19 (contribution +4.67) [VEL-01 fired] | circular-flow participation = 8 (contribution +1.10) [AML-03 fired] | distinct receivers (28d) = 25 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.739 (contribution +0.07),4581.58,19.0,New,dev
ALT-W07-09999,7,49,9999,CRITICAL,99.964,Strong,4,3,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-02 Fan-out distributor","VEL-01, BEH-02, AML-03, NET-02",weekly transaction count = 17 (contribution +4.44) [VEL-01 fired] | circular-flow participation = 9 (contribution +1.16) [AML-03 fired] | distinct receivers (28d) = 50 (contribution +0.09) [NET-02 fired],5126.58,17.0,New,dev
ALT-W07-09984,7,49,9984,CRITICAL,99.935,Strong,4,3,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 20 (contribution +4.78) [VEL-01 fired] | circular-flow participation = 1 (contribution +0.35) [AML-03 fired] | distinct receivers (28d) = 25 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.5 (contribution +0.02),5452.55,20.0,New,dev
ALT-W07-09991,7,49,9991,CRITICAL,99.927,Strong,5,3,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | circular-flow participation = 4 (contribution +0.81) [AML-03 fired] | velocity vs own history = 2 (contribution +0.11) | distinct receivers (28d) = 25 (contribution +0.07) [NET-02 fired],5248.379999999999,15.0,New,dev
ALT-W07-09998,7,49,9998,CRITICAL,99.913,Strong,4,3,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-02 Fan-out distributor","VEL-01, BEH-02, AML-03, NET-02",weekly transaction count = 19 (contribution +4.67) [VEL-01 fired] | circular-flow participation = 1 (contribution +0.35) [AML-03 fired] | distinct receivers (28d) = 50 (contribution +0.09) [NET-02 fired],6264.2300000000005,19.0,New,dev
