account_id,is_suspicious,init_balance,fraud_step_raw,first_step,last_step,out_count,out_amount,out_median_amount,out_counterparties,in_count,in_amount,in_median_amount,in_counterparties,tx_count,total_value,mean_amount,median_amount,amount_std,max_amount,active_weeks,inflow_outflow_ratio,net_flow,unique_counterparties,tx_per_counterparty,activity_tier
127,0,118.5,-1,55.0,107.0,2.0,237.0,118.5,2.0,1.0,447.07,447.07,1.0,3.0,684.0699999999999,228.0233333333333,118.5,189.69997794763535,447.07,3.0,1.8863713080168776,210.07,3.0,1.0,low (<= median)
128,0,112.39,-1,50.0,100.0,2.0,224.76,112.38,2.0,2.0,294.24,147.12,2.0,4.0,519.0,129.75,113.66,33.055369710028465,179.3,3.0,1.3091297383876135,69.48000000000002,4.0,1.0,low (<= median)
129,0,121.06,-1,16.0,76.0,2.0,242.1,121.05,2.0,2.0,581.25,290.625,2.0,4.0,823.35,205.8375,153.94,129.48936207915563,394.42,4.0,2.4008674101610907,339.15,4.0,1.0,low (<= median)
130,0,180.07,-1,25.0,86.0,2.0,360.14,180.07,2.0,1.0,158.19,158.19,1.0,3.0,518.3299999999999,172.77666666666664,180.07,12.632423889869013,180.07,3.0,0.4392458488365636,-201.95,3.0,1.0,low (<= median)
131,0,193.7,-1,51.0,95.0,2.0,387.38,193.69,2.0,2.0,1134.27,567.135,2.0,4.0,1521.65,380.4125,365.225,217.0302968673575,597.51,3.0,2.9280551396561516,746.89,4.0,1.0,low (<= median)
132,0,102.28,-1,13.0,60.0,2.0,204.54,102.27,2.0,2.0,499.32000000000005,249.66000000000003,2.0,4.0,703.86,175.965,145.84,98.29197508783038,309.91,4.0,2.4411850982692873,294.7800000000001,4.0,1.0,low (<= median)
133,0,142.56,-1,28.0,98.0,2.0,285.1,142.55,2.0,2.0,500.9,250.45,2.0,4.0,786.0,196.5,169.235,76.57121260630525,304.98,4.0,1.7569273938968781,215.79999999999995,4.0,1.0,low (<= median)
134,0,110.15,-1,32.0,58.0,2.0,220.3,110.15,2.0,2.0,452.33000000000004,226.16500000000002,2.0,4.0,672.6300000000001,168.1575,122.03,100.79922333530155,318.42,3.0,2.053245574216977,232.03000000000003,4.0,1.0,low (<= median)
135,0,125.99,-1,8.0,108.0,2.0,251.96,125.98,2.0,2.0,468.29999999999995,234.14999999999998,2.0,4.0,720.26,180.065,165.915,66.58961105157469,262.45,4.0,1.8586283537069375,216.33999999999995,4.0,1.0,low (<= median)
136,0,122.08,-1,4.0,40.0,2.0,244.16,122.08,2.0,1.0,131.63,131.63,1.0,3.0,375.78999999999996,125.26333333333332,122.08,5.513695070760923,131.63,3.0,0.5391136959370905,-112.53,3.0,1.0,low (<= median)
137,0,164.69,-1,9.0,100.0,2.0,329.38,164.69,2.0,2.0,766.05,383.025,2.0,4.0,1095.4299999999998,273.8575,239.08,138.25817429119095,452.58,4.0,2.325733195701014,436.66999999999996,4.0,1.0,low (<= median)
138,0,135.03,-1,21.0,90.0,2.0,270.04,135.02,2.0,2.0,369.75,184.875,2.0,4.0,639.79,159.9475,151.26,32.08998948270317,202.25,4.0,1.3692415938379499,99.70999999999998,4.0,1.0,low (<= median)
139,0,118.03,-1,74.0,101.0,2.0,236.04,118.02,2.0,2.0,398.82,199.41,2.0,4.0,634.86,158.715,118.02,85.49139118453195,286.88,3.0,1.6896288764616167,162.78,4.0,1.0,low (<= median)
140,0,150.36,-1,41.0,83.0,2.0,300.72,150.36,2.0,2.0,925.8,462.9,2.0,4.0,1226.52,306.63,273.84000000000003,188.22214216186148,528.48,4.0,3.0786113328012763,625.0799999999999,4.0,1.0,low (<= median)
141,0,103.94,-1,63.0,91.0,2.0,207.88,103.94,2.0,2.0,402.05,201.025,2.0,4.0,609.9300000000001,152.48250000000002,107.71000000000001,92.12692562437975,290.57,3.0,1.9340484895131809,194.17000000000002,4.0,1.0,low (<= median)
142,0,110.09,-1,76.0,131.0,2.0,220.16,110.08,2.0,2.0,607.16,303.58,2.0,4.0,827.3199999999999,206.82999999999998,158.12,137.14173058069036,401.0,4.0,2.7578125,387.0,4.0,1.0,low (<= median)
143,0,198.82,-1,64.0,131.0,2.0,397.64,198.82,2.0,2.0,307.08,153.54,2.0,4.0,704.72,176.18,192.05,36.81092953639359,198.82,4.0,0.7722563122422291,-90.56,4.0,1.0,low (<= median)
144,1,119.94,25,9.0,118.0,8.0,440.27,16.09,3.0,5.0,1107.8600000000001,16.09,3.0,13.0,1548.13,119.08692307692307,16.09,188.1421542958327,565.42,6.0,2.516319531196766,667.5900000000001,6.0,2.1666666666666665,medium (median-p90)
145,0,135.86,-1,81.0,91.0,2.0,271.72,135.86,2.0,0.0,0.0,,0.0,2.0,271.72,135.86,135.86,0.0,135.86,2.0,0.0,-271.72,2.0,1.0,low (<= median)
146,0,173.16,-1,44.0,61.0,2.0,346.32,173.16,2.0,1.0,264.14,264.14,1.0,3.0,610.46,203.48666666666668,173.16,52.52732749087215,264.14,2.0,0.7627050127050127,-82.18,3.0,1.0,low (<= median)
147,0,183.83,-1,3.0,102.0,2.0,367.66,183.83,2.0,2.0,633.06,316.53,2.0,4.0,1000.72,250.18,246.32999999999998,76.87190644182047,324.23,4.0,1.7218625904368163,265.3999999999999,4.0,1.0,low (<= median)
148,0,191.85,-1,52.0,89.0,2.0,383.7,191.85,2.0,1.0,160.5,160.5,1.0,3.0,544.2,181.4,191.85,18.09993093909477,191.85,3.0,0.418295543393276,-223.2,3.0,1.0,low (<= median)
149,0,116.94,-1,54.0,89.0,1.0,116.94,116.94,1.0,1.0,260.14,260.14,1.0,2.0,377.08,188.54,188.54,101.2576910659136,260.14,2.0,2.224559603215324,143.2,2.0,1.0,low (<= median)
150,0,167.26,-1,19.0,96.0,2.0,334.5,167.25,2.0,2.0,697.04,348.52,2.0,4.0,1031.54,257.885,167.25,190.84043762613138,543.97,4.0,2.083826606875934,362.53999999999996,4.0,1.0,low (<= median)
151,0,196.65,-1,49.0,118.0,2.0,393.28,196.64,2.0,1.0,375.97,375.97,1.0,3.0,769.25,256.4166666666667,196.64,103.5362237737756,375.97,3.0,0.9559855573637105,-17.309999999999945,3.0,1.0,low (<= median)
152,0,105.81,-1,56.0,101.0,2.0,211.6,105.8,2.0,1.0,348.11,348.11,1.0,3.0,559.71,186.57000000000002,105.8,139.89774372733822,348.11,3.0,1.645132325141777,136.51000000000002,3.0,1.0,low (<= median)
153,0,167.62,-1,11.0,104.0,2.0,335.22,167.61,2.0,2.0,416.26,208.13,2.0,4.0,751.48,187.87,167.61,54.75358192240333,268.76,3.0,1.2417516854602946,81.03999999999996,4.0,1.0,low (<= median)
154,0,184.54,-1,23.0,76.0,2.0,369.06,184.53,2.0,1.0,508.82,508.82,1.0,3.0,877.88,292.62666666666667,184.53,187.22891879550372,508.82,3.0,1.3786918116295452,139.76,3.0,1.0,low (<= median)
155,0,134.23,-1,49.0,90.0,2.0,268.44,134.22,2.0,0.0,0.0,,0.0,2.0,268.44,134.22,134.22,0.0,134.22,2.0,0.0,-268.44,2.0,1.0,low (<= median)
156,0,125.07,-1,5.0,95.0,2.0,250.12,125.06,2.0,1.0,276.29,276.29,1.0,3.0,526.4100000000001,175.47000000000003,125.06,87.31268120954712,276.29,3.0,1.104629777706701,26.170000000000016,3.0,1.0,low (<= median)
157,0,159.68,-1,83.0,96.0,2.0,319.34,159.67,2.0,0.0,0.0,,0.0,2.0,319.34,159.67,159.67,0.0,159.67,2.0,0.0,-319.34,2.0,1.0,low (<= median)
158,0,144.23,-1,56.0,124.0,2.0,288.44,144.22,2.0,1.0,181.17,181.17,1.0,3.0,469.61,156.53666666666666,144.22,21.333092446556666,181.17,3.0,0.6281028983497434,-107.27000000000001,3.0,1.0,low (<= median)
159,0,117.48,-1,22.0,121.0,2.0,234.96,117.48,2.0,2.0,492.43,246.215,2.0,4.0,727.39,181.84750000000003,172.36,75.92277101326935,265.19,4.0,2.09580354102826,257.47,4.0,1.0,low (<= median)
160,0,147.16,-1,19.0,84.0,2.0,294.32,147.16,2.0,1.0,556.96,556.96,1.0,3.0,851.28,283.76,147.16,236.5981403139087,556.96,3.0,1.8923620549062248,262.64000000000004,3.0,1.0,low (<= median)
161,0,140.99,-1,15.0,52.0,2.0,281.98,140.99,2.0,2.0,404.1,202.05,2.0,4.0,686.08,171.52,140.99,68.12094097999528,273.44,3.0,1.4330803603092417,122.12,4.0,1.0,low (<= median)
162,0,156.91,-1,51.0,108.0,2.0,313.82,156.91,2.0,2.0,551.64,275.82,2.0,4.0,865.46,216.365,168.8,103.66455823150616,370.95,4.0,1.7578229558345548,237.82,4.0,1.0,low (<= median)
163,0,150.86,-1,18.0,48.0,2.0,301.72,150.86,2.0,2.0,594.02,297.01,2.0,4.0,895.74,223.935,157.54000000000002,137.3877610997428,429.8,3.0,1.9687790003977195,292.29999999999995,4.0,1.0,low (<= median)
164,0,131.14,-1,6.0,125.0,2.0,262.26,131.13,2.0,2.0,700.7099999999999,350.35499999999996,2.0,4.0,962.9699999999999,240.74249999999998,145.89999999999998,200.01699850679358,540.04,4.0,2.671814230153283,438.44999999999993,4.0,1.0,low (<= median)
165,0,135.72,-1,64.0,82.0,2.0,271.44,135.72,2.0,1.0,545.97,545.97,1.0,3.0,817.4100000000001,272.47,135.72,236.85794793504397,545.97,2.0,2.0113837312113176,274.53000000000003,3.0,1.0,low (<= median)
166,0,183.77,-1,7.0,123.0,2.0,367.54,183.77,2.0,2.0,310.35,155.175,2.0,4.0,677.8900000000001,169.4725,182.49,26.915401260245048,183.77,4.0,0.8443978886651793,-57.19,4.0,1.0,low (<= median)
167,0,125.09,-1,21.0,120.0,2.0,250.16,125.08,2.0,1.0,245.71,245.71,1.0,3.0,495.87,165.29,125.08,69.64576297234457,245.71,3.0,0.9822113847137832,-4.449999999999989,3.0,1.0,low (<= median)
168,0,156.06,-1,5.0,76.0,2.0,312.1,156.05,2.0,2.0,355.61,177.805,2.0,4.0,667.71,166.9275,156.58,21.05426381994867,198.5,3.0,1.1394104453700737,43.50999999999999,4.0,1.0,low (<= median)
169,0,101.24,-1,29.0,114.0,2.0,202.46,101.23,2.0,2.0,252.32,126.16,2.0,4.0,454.78,113.69500000000001,111.635,14.781223449588555,130.28,3.0,1.246270868319668,49.859999999999985,4.0,1.0,low (<= median)
170,0,174.16,-1,31.0,113.0,2.0,348.32,174.16,2.0,2.0,712.17,356.085,2.0,4.0,1060.49,265.1225,199.785,149.72042487583315,486.76,4.0,2.0445854386770783,363.84999999999997,4.0,1.0,low (<= median)
171,0,133.59,-1,28.0,78.0,2.0,267.16,133.58,2.0,2.0,317.54999999999995,158.77499999999998,2.0,4.0,584.71,146.1775,144.23000000000002,14.889930322200962,162.67,3.0,1.1886135649049256,50.38999999999993,4.0,1.0,low (<= median)
172,1,104.57,-1,5.0,15.0,3.0,313.68,104.56,3.0,0.0,0.0,,0.0,3.0,313.68,104.56,104.56,0.0,104.56,3.0,0.0,-313.68,3.0,1.0,low (<= median)
173,0,128.09,-1,24.0,103.0,2.0,256.16,128.08,2.0,2.0,740.61,370.305,2.0,4.0,996.77,249.19250000000002,146.97000000000003,217.76781723891156,574.75,3.0,2.8912008119925043,484.45,4.0,1.0,low (<= median)
174,0,124.01,-1,27.0,92.0,2.0,248.02,124.01,2.0,1.0,583.59,583.59,1.0,3.0,831.61,277.2033333333333,124.01,265.3386367141682,583.59,3.0,2.352995726151117,335.57000000000005,3.0,1.0,low (<= median)
175,0,195.31,-1,51.0,128.0,2.0,390.6,195.3,2.0,2.0,376.25,188.125,2.0,4.0,766.85,191.7125,195.3,17.715141122779688,209.22,4.0,0.9632616487455197,-14.350000000000023,4.0,1.0,low (<= median)
176,0,135.22,-1,58.0,95.0,2.0,270.44,135.22,2.0,1.0,556.55,556.55,1.0,3.0,826.99,275.66333333333336,135.22,243.254988917665,556.55,3.0,2.057942612039639,286.10999999999996,3.0,1.0,low (<= median)
177,0,128.79,-1,15.0,106.0,2.0,257.56,128.78,2.0,2.0,800.29,400.145,2.0,4.0,1057.85,264.4625,229.3,166.8633917061099,470.47,3.0,3.1071983227209192,542.73,4.0,1.0,low (<= median)
178,0,135.92,-1,27.0,90.0,2.0,271.82,135.91,2.0,0.0,0.0,,0.0,2.0,271.82,135.91,135.91,0.0,135.91,2.0,0.0,-271.82,2.0,1.0,low (<= median)
179,0,194.69,-1,36.0,101.0,2.0,389.38,194.69,2.0,2.0,320.87,160.435,2.0,4.0,710.25,177.5625,191.62,30.300228134454706,194.69,3.0,0.8240536237094869,-68.50999999999999,4.0,1.0,low (<= median)
180,0,163.37,-1,27.0,97.0,2.0,326.72,163.36,2.0,2.0,588.86,294.43,2.0,4.0,915.58,228.895,185.04000000000002,104.18802410386074,382.14,3.0,1.8023383937316355,262.14,4.0,1.0,low (<= median)
181,0,162.11,-1,11.0,106.0,2.0,324.22,162.11,2.0,2.0,880.26,440.13,2.0,4.0,1204.48,301.12,230.04000000000002,198.08588339404702,582.29,4.0,2.7150083276787362,556.04,4.0,1.0,low (<= median)
182,0,171.56,-1,2.0,81.0,2.0,343.1,171.55,2.0,1.0,167.3,167.3,1.0,3.0,510.40000000000003,170.13333333333335,171.55,2.4537386440559135,171.55,3.0,0.4876129408335762,-175.8,3.0,1.0,low (<= median)
183,0,138.8,-1,8.0,129.0,2.0,277.6,138.8,2.0,2.0,436.11,218.055,2.0,4.0,713.71,178.4275,138.8,102.65493830465894,330.6,4.0,1.5710014409221902,158.51,4.0,1.0,low (<= median)
184,0,141.44,-1,60.0,117.0,2.0,282.88,141.44,2.0,2.0,363.52,181.76,2.0,4.0,646.4,161.6,141.44,42.72630415407664,225.64,3.0,1.2850678733031673,80.63999999999999,4.0,1.0,low (<= median)
185,0,165.08,-1,41.0,121.0,2.0,330.16,165.08,2.0,1.0,213.86,213.86,1.0,3.0,544.02,181.34,165.08,28.16314613106995,213.86,3.0,0.6477465471286649,-116.30000000000001,3.0,1.0,low (<= median)
186,0,100.15,-1,1.0,96.0,2.0,200.3,100.15,2.0,1.0,233.47,233.47,1.0,3.0,433.77,144.59,100.15,76.9723378883609,233.47,3.0,1.1656015976035945,33.16999999999999,3.0,1.0,low (<= median)
187,0,119.23,-1,81.0,121.0,2.0,238.46,119.23,2.0,1.0,371.47,371.47,1.0,3.0,609.9300000000001,203.31000000000003,119.23,145.6308319003912,371.47,3.0,1.557787469596578,133.01000000000002,3.0,1.0,low (<= median)
188,0,133.44,-1,28.0,91.0,2.0,266.88,133.44,2.0,1.0,514.42,514.42,1.0,3.0,781.3,260.43333333333334,133.44,219.9589055558636,514.42,2.0,1.927532973621103,247.53999999999996,3.0,1.0,low (<= median)
189,0,123.94,-1,8.0,129.0,2.0,247.88,123.94,2.0,2.0,781.8399999999999,390.91999999999996,2.0,4.0,1029.7199999999998,257.43,241.13,156.42233472237905,423.52,4.0,3.154106825883492,533.9599999999999,4.0,1.0,low (<= median)
190,0,163.74,-1,34.0,121.0,2.0,327.48,163.74,2.0,2.0,553.8299999999999,276.91499999999996,2.0,4.0,881.31,220.3275,205.28,69.80926078728142,307.01,4.0,1.691187248076218,226.3499999999999,4.0,1.0,low (<= median)
191,0,137.86,-1,37.0,112.0,2.0,275.72,137.86,2.0,1.0,311.44,311.44,1.0,3.0,587.1600000000001,195.72000000000003,137.86,100.21645972593524,311.44,3.0,1.1295517191353546,35.71999999999997,3.0,1.0,low (<= median)
192,0,187.54,-1,18.0,88.0,2.0,375.06,187.53,2.0,1.0,317.42,317.42,1.0,3.0,692.48,230.82666666666668,187.53,74.9920264650405,317.42,3.0,0.8463179224657389,-57.639999999999986,3.0,1.0,low (<= median)
193,0,156.82,-1,30.0,77.0,2.0,313.64,156.82,2.0,2.0,580.46,290.23,2.0,4.0,894.1,223.525,217.305,77.69113055340789,302.67,4.0,1.8507205713556947,266.82000000000005,4.0,1.0,low (<= median)
194,0,141.44,-1,13.0,68.0,2.0,282.88,141.44,2.0,2.0,598.9300000000001,299.46500000000003,2.0,4.0,881.8100000000001,220.45250000000001,157.135,137.89458180677974,426.1,4.0,2.1172582013574663,316.05000000000007,4.0,1.0,low (<= median)
195,0,140.23,-1,31.0,86.0,2.0,280.44,140.22,2.0,2.0,462.9,231.45,2.0,4.0,743.3399999999999,185.835,146.65,82.87867980769643,309.82,4.0,1.6506204535729567,182.45999999999998,4.0,1.0,low (<= median)
196,0,170.18,-1,31.0,63.0,2.0,340.34,170.17,2.0,1.0,375.25,375.25,1.0,3.0,715.5899999999999,238.52999999999997,170.17,118.40299320540846,375.25,2.0,1.102573896691544,34.910000000000025,3.0,1.0,low (<= median)
197,0,141.82,-1,44.0,72.0,2.0,283.64,141.82,2.0,2.0,383.14,191.57,2.0,4.0,666.78,166.695,141.82,79.7588371279321,282.7,3.0,1.350796784656607,99.5,4.0,1.0,low (<= median)
198,0,166.22,-1,66.0,77.0,2.0,332.44,166.22,2.0,2.0,835.98,417.99,2.0,4.0,1168.42,292.105,214.02499999999998,193.3563412458976,574.15,2.0,2.514679340632896,503.54,4.0,1.0,low (<= median)
199,0,104.68,-1,21.0,62.0,2.0,209.36,104.68,2.0,2.0,676.25,338.125,2.0,4.0,885.61,221.4025,191.08,143.58760400884194,398.77,4.0,3.2300821551394723,466.89,4.0,1.0,low (<= median)
200,1,144.54,116,46.0,116.0,6.0,447.13,74.555,3.0,2.0,421.6,210.8,2.0,8.0,868.73,108.59125,144.53,92.02547014472212,242.55,5.0,0.9429025115738153,-25.529999999999973,5.0,1.6,low (<= median)
201,0,125.92,-1,50.0,73.0,2.0,251.82,125.91,2.0,1.0,360.45,360.45,1.0,3.0,612.27,204.09,125.91,135.41173213573484,360.45,3.0,1.4313795568263046,108.63,3.0,1.0,low (<= median)
202,0,115.77,-1,43.0,126.0,2.0,231.52,115.76,2.0,2.0,487.03,243.515,2.0,4.0,718.55,179.6375,123.57499999999999,117.56611086958691,355.64,3.0,2.1036195577055974,255.50999999999996,4.0,1.0,low (<= median)
203,0,152.76,-1,28.0,84.0,2.0,305.5,152.75,2.0,2.0,737.6500000000001,368.82500000000005,2.0,4.0,1043.15,260.7875,256.55,124.94272938030448,377.3,4.0,2.414566284779051,432.1500000000001,4.0,1.0,low (<= median)
204,0,148.73,-1,51.0,73.0,2.0,297.44,148.72,2.0,1.0,149.86,149.86,1.0,3.0,447.3,149.1,148.72,0.658179306876186,149.86,3.0,0.5038327057557828,-147.57999999999998,3.0,1.0,low (<= median)
205,0,156.14,-1,12.0,128.0,2.0,312.26,156.13,2.0,2.0,837.92,418.96,2.0,4.0,1150.1799999999998,287.54499999999996,206.82,201.007308241931,580.41,4.0,2.683404854928585,525.66,4.0,1.0,low (<= median)
206,0,175.55,-1,16.0,102.0,2.0,351.1,175.55,2.0,1.0,391.14,391.14,1.0,3.0,742.24,247.41333333333333,175.55,124.4709445345914,391.14,3.0,1.1140415835944175,40.039999999999964,3.0,1.0,low (<= median)
207,0,188.39,-1,65.0,141.0,2.0,376.76,188.38,2.0,2.0,543.56,271.78,2.0,4.0,920.3199999999999,230.07999999999998,188.38,85.57363145268525,358.42,4.0,1.4427221573415436,166.79999999999995,4.0,1.0,low (<= median)
208,0,149.46,-1,21.0,94.0,2.0,298.92,149.46,2.0,1.0,288.64,288.64,1.0,3.0,587.56,195.85333333333332,149.46,80.3556104658121,288.64,3.0,0.9656095276328114,-10.28000000000003,3.0,1.0,low (<= median)
209,0,131.21,-1,9.0,86.0,2.0,262.42,131.21,2.0,1.0,143.5,143.5,1.0,3.0,405.92,135.30666666666667,131.21,7.095634808340496,143.5,3.0,0.5468333206310494,-118.92000000000002,3.0,1.0,low (<= median)
210,0,146.69,-1,19.0,44.0,2.0,293.38,146.69,2.0,2.0,791.6099999999999,395.80499999999995,2.0,4.0,1084.9899999999998,271.2475,206.01,178.98392337022898,526.28,4.0,2.6982411889017652,498.2299999999999,4.0,1.0,low (<= median)
211,0,180.9,-1,68.0,105.0,2.0,361.78,180.89,2.0,2.0,547.74,273.87,2.0,4.0,909.52,227.38,190.93,80.15422717070717,346.77,2.0,1.5140140416827907,185.96000000000004,4.0,1.0,low (<= median)
212,0,187.5,-1,33.0,67.0,2.0,375.0,187.5,2.0,2.0,406.4,203.2,2.0,4.0,781.4,195.35,187.5,16.60535255070887,220.24,4.0,1.0837333333333332,31.399999999999977,4.0,1.0,low (<= median)
213,0,181.24,-1,11.0,93.0,2.0,362.48,181.24,2.0,1.0,185.66,185.66,1.0,3.0,548.14,182.71333333333334,181.24,2.5518881898181385,185.66,3.0,0.5121937762083425,-176.82000000000002,3.0,1.0,low (<= median)
214,0,118.8,-1,17.0,87.0,2.0,237.6,118.8,2.0,2.0,717.51,358.755,2.0,4.0,955.11,238.7775,206.185,148.40998447431582,423.94,3.0,3.0198232323232324,479.90999999999997,4.0,1.0,low (<= median)
215,0,199.94,-1,24.0,95.0,2.0,399.88,199.94,2.0,2.0,877.4200000000001,438.71000000000004,2.0,4.0,1277.3000000000002,319.325,318.88,137.8558390735288,439.6,4.0,2.194208262478744,477.5400000000001,4.0,1.0,low (<= median)
216,0,163.31,-1,1.0,108.0,2.0,326.6,163.3,2.0,2.0,1098.43,549.215,2.0,4.0,1425.0300000000002,356.25750000000005,346.515,223.3754072370845,568.7,3.0,3.36322718922229,771.83,4.0,1.0,low (<= median)
217,0,108.35,-1,47.0,85.0,2.0,216.68,108.34,2.0,2.0,564.11,282.055,2.0,4.0,780.79,195.1975,185.44,101.5522388970327,301.57,4.0,2.603424404652021,347.43,4.0,1.0,low (<= median)
218,1,172.56,117,3.0,117.0,7.0,532.26,4.24,3.0,0.0,0.0,,0.0,7.0,532.26,76.03714285714285,4.24,90.28014320515258,172.55,4.0,0.0,-532.26,3.0,2.3333333333333335,low (<= median)
219,0,198.68,-1,30.0,121.0,2.0,397.34,198.67,2.0,2.0,514.54,257.27,2.0,4.0,911.8799999999999,227.97,215.39999999999998,39.57271450549399,282.41,4.0,1.2949614939346654,117.19999999999999,4.0,1.0,low (<= median)
220,0,140.18,-1,41.0,123.0,1.0,140.17,140.17,1.0,2.0,709.54,354.77,2.0,3.0,849.7099999999999,283.2366666666666,140.17,250.54904955583712,572.54,3.0,5.061996147535136,569.37,3.0,1.0,low (<= median)
221,0,167.85,-1,2.0,81.0,2.0,335.7,167.85,2.0,1.0,155.03,155.03,1.0,3.0,490.73,163.57666666666668,167.85,7.401630451010995,167.85,3.0,0.4618111408996128,-180.67,3.0,1.0,low (<= median)
222,0,131.62,-1,15.0,143.0,2.0,263.22,131.61,2.0,2.0,935.81,467.905,2.0,4.0,1199.03,299.7575,286.06,195.44419414502957,495.3,4.0,3.5552389636045887,672.5899999999999,4.0,1.0,low (<= median)
223,0,121.35,-1,35.0,132.0,2.0,242.68,121.34,2.0,2.0,345.77,172.885,2.0,4.0,588.45,147.1125,126.47500000000001,44.95975339122757,214.16,4.0,1.4247980880171418,103.08999999999997,4.0,1.0,low (<= median)
224,0,171.73,-1,28.0,90.0,2.0,343.44,171.72,2.0,2.0,708.4000000000001,354.20000000000005,2.0,4.0,1051.8400000000001,262.96000000000004,179.26999999999998,172.56021094099302,521.58,3.0,2.062660144421151,364.9600000000001,4.0,1.0,low (<= median)
225,0,100.24,-1,19.0,88.0,2.0,200.46,100.23,2.0,2.0,533.61,266.805,2.0,4.0,734.07,183.5175,147.82,112.45995239046948,338.2,4.0,2.661927566596827,333.15,4.0,1.0,low (<= median)
226,0,182.27,-1,15.0,56.0,2.0,364.54,182.27,2.0,1.0,114.76,114.76,1.0,3.0,479.3,159.76666666666668,182.27,38.97691667299164,182.27,3.0,0.3148077028583969,-249.78000000000003,3.0,1.0,low (<= median)
227,0,152.83,-1,15.0,82.0,2.0,305.66,152.83,2.0,2.0,636.51,318.255,2.0,4.0,942.1700000000001,235.54250000000002,152.83,172.06112583904596,493.54,4.0,2.082411830138062,330.84999999999997,4.0,1.0,low (<= median)
228,0,109.78,-1,51.0,79.0,2.0,219.54,109.77,2.0,2.0,266.14,133.07,2.0,4.0,485.67999999999995,121.42,109.77,28.36891608785926,163.66,3.0,1.2122620023685888,46.599999999999994,4.0,1.0,low (<= median)
229,0,111.89,-1,14.0,74.0,2.0,223.76,111.88,2.0,2.0,691.09,345.545,2.0,4.0,914.85,228.7125,143.69,193.58885666535664,515.59,4.0,3.088532356095817,467.33000000000004,4.0,1.0,low (<= median)
230,0,164.93,-1,37.0,81.0,2.0,329.84,164.92,2.0,1.0,567.89,567.89,1.0,3.0,897.73,299.24333333333334,164.92,232.6548379753435,567.89,3.0,1.7217135580887704,238.05,3.0,1.0,low (<= median)
231,0,187.37,-1,10.0,100.0,2.0,374.72,187.36,2.0,2.0,281.65999999999997,140.82999999999998,2.0,4.0,656.38,164.095,174.07,31.41679964604926,187.36,4.0,0.7516545687446625,-93.06000000000006,4.0,1.0,low (<= median)
232,0,128.0,-1,42.0,88.0,2.0,256.0,128.0,2.0,2.0,429.74,214.87,2.0,4.0,685.74,171.435,139.735,72.07754365958928,278.27,3.0,1.678671875,173.74,4.0,1.0,low (<= median)
233,0,197.85,-1,45.0,134.0,2.0,395.7,197.85,2.0,2.0,352.69,176.345,2.0,4.0,748.39,187.0975,197.85,34.69234437643749,216.02,4.0,0.8913065453626485,-43.00999999999999,4.0,1.0,low (<= median)
234,0,110.02,-1,58.0,91.0,2.0,220.02,110.01,2.0,1.0,214.02,214.02,1.0,3.0,434.04,144.68,110.01,60.05020149841298,214.02,3.0,0.9727297518407417,-6.0,3.0,1.0,low (<= median)
235,0,185.39,-1,53.0,102.0,2.0,370.76,185.38,2.0,2.0,550.48,275.24,2.0,4.0,921.24,230.31,185.38,121.65624439378358,410.01,4.0,1.484734059769123,179.72000000000003,4.0,1.0,low (<= median)
236,0,139.67,-1,76.0,88.0,2.0,279.32,139.66,2.0,1.0,156.64,156.64,1.0,3.0,435.96,145.32,139.66,9.80340757083984,156.64,3.0,0.560790491192897,-122.68,3.0,1.0,low (<= median)
237,0,108.13,-1,68.0,126.0,2.0,216.24,108.12,2.0,2.0,396.58,198.29,2.0,4.0,612.8199999999999,153.20499999999998,120.595,74.47130476454225,263.51,4.0,1.833980762116167,180.33999999999997,4.0,1.0,low (<= median)
238,0,127.47,-1,38.0,41.0,2.0,254.94,127.47,2.0,0.0,0.0,,0.0,2.0,254.94,127.47,127.47,0.0,127.47,1.0,0.0,-254.94,2.0,1.0,low (<= median)
239,0,145.3,-1,53.0,120.0,1.0,145.3,145.3,1.0,2.0,772.55,386.275,2.0,3.0,917.8499999999999,305.95,386.23,139.12698839549427,386.32,3.0,5.316930488644184,627.25,3.0,1.0,low (<= median)
240,0,179.23,-1,60.0,89.0,2.0,358.44,179.22,2.0,2.0,225.20999999999998,112.60499999999999,2.0,4.0,583.65,145.9125,148.385,38.67154110798621,179.22,2.0,0.6283059926347505,-133.23000000000002,4.0,1.0,low (<= median)
241,0,186.14,-1,47.0,94.0,2.0,372.26,186.13,2.0,0.0,0.0,,0.0,2.0,372.26,186.13,186.13,0.0,186.13,2.0,0.0,-372.26,2.0,1.0,low (<= median)
242,0,113.34,-1,1.0,88.0,2.0,226.66,113.33,2.0,1.0,338.42,338.42,1.0,3.0,565.08,188.36,113.33,129.95577209189287,338.42,3.0,1.4930733256860498,111.76000000000002,3.0,1.0,low (<= median)
243,0,152.09,-1,41.0,83.0,2.0,304.16,152.08,2.0,1.0,361.35,361.35,1.0,3.0,665.51,221.83666666666667,152.08,120.82209083331298,361.35,2.0,1.1880260389268806,57.19,3.0,1.0,low (<= median)
244,0,165.08,-1,2.0,41.0,2.0,330.16,165.08,2.0,0.0,0.0,,0.0,2.0,330.16,165.08,165.08,0.0,165.08,2.0,0.0,-330.16,2.0,1.0,low (<= median)
